elapsed_ms,current_diff,current_A,distance_cm,command
47807,12,0.587,255,FORWARD
47907,14,0.685,255,FORWARD
48008,13,0.636,255,FORWARD
48108,13,0.636,255,FORWARD
48209,16,0.782,69,FORWARD
48309,15,0.734,149,FORWARD
48410,14,0.685,148,FORWARD
48510,13,0.636,143,FORWARD
48611,14,0.685,142,FORWARD
48711,18,0.88,140,FORWARD
48812,14,0.685,139,FORWARD
48912,17,0.831,138,FORWARD
49013,14,0.685,137,FORWARD
49113,12,0.587,95,FORWARD
49214,16,0.782,98,FORWARD
49314,13,0.636,98,FORWARD
49415,12,0.587,48,FORWARD
49515,15,0.734,43,FORWARD
49616,16,0.782,46,FORWARD
49716,14,0.685,46,FORWARD
49817,14,0.685,128,FORWARD
49917,16,0.782,43,FORWARD
50018,15,0.734,43,FORWARD
50118,13,0.636,183,FORWARD
50219,14,0.685,229,FORWARD
50319,17,0.831,225,FORWARD
50420,15,0.734,181,FORWARD
50520,17,0.831,92,FORWARD
50620,14,0.685,131,FORWARD
50721,14,0.685,127,FORWARD
50821,17,0.831,99,FORWARD
50922,13,0.636,93,FORWARD
51022,14,0.685,91,FORWARD
51123,13,0.636,90,FORWARD
51223,16,0.782,90,FORWARD
51324,17,0.831,87,FORWARD
51424,17,0.831,86,FORWARD
51525,17,0.831,85,FORWARD
51625,14,0.685,85,FORWARD
51726,17,0.831,86,FORWARD
51826,15,0.734,87,FORWARD
51927,15,0.734,121,FORWARD
52027,17,0.831,119,FORWARD
52128,15,0.734,119,FORWARD
52228,15,0.734,134,FORWARD
52329,14,0.685,147,FORWARD
52429,13,0.636,200,FORWARD
52530,14,0.685,255,FORWARD
52630,13,0.636,255,FORWARD
52731,14,0.685,255,FORWARD
52831,13,0.636,207,FORWARD
52932,13,0.636,255,FORWARD
53032,14,0.685,255,FORWARD
53133,13,0.636,147,FORWARD
53233,14,0.685,147,FORWARD
53334,14,0.685,144,FORWARD
53434,14,0.685,142,FORWARD
53534,16,0.782,140,FORWARD
53635,16,0.782,138,FORWARD
53735,17,0.831,138,FORWARD
53836,16,0.782,53,FORWARD
53936,10,0.489,136,FORWARD
54037,12,0.587,143,FORWARD
54137,17,0.831,48,FORWARD
54238,16,0.782,48,FORWARD
54338,13,0.636,145,FORWARD
54439,14,0.685,41,FORWARD
54539,14,0.685,41,FORWARD
54640,16,0.782,97,FORWARD
54740,16,0.782,97,FORWARD
54841,14,0.685,81,FORWARD
54941,13,0.636,255,FORWARD
55042,17,0.831,228,FORWARD
55142,15,0.734,183,FORWARD
55243,16,0.782,175,FORWARD
55343,13,0.636,132,FORWARD
55444,16,0.782,90,FORWARD
55544,17,0.831,87,FORWARD
55645,17,0.831,86,FORWARD
55745,17,0.831,85,FORWARD
55846,14,0.685,85,FORWARD
55946,17,0.831,86,FORWARD
56047,15,0.734,87,FORWARD
56147,15,0.734,121,FORWARD
56248,17,0.831,119,FORWARD
56348,15,0.734,119,FORWARD
56449,15,0.734,134,FORWARD
56549,14,0.685,147,FORWARD
56650,13,0.636,200,FORWARD
56750,14,0.685,255,FORWARD
56851,13,0.636,255,FORWARD
56951,14,0.685,255,FORWARD
57052,13,0.636,207,FORWARD
57152,13,0.636,255,FORWARD
57253,14,0.685,255,FORWARD
57353,13,0.636,147,FORWARD
57454,14,0.685,147,FORWARD
57554,14,0.685,144,FORWARD
57655,14,0.685,142,FORWARD
57755,16,0.782,140,FORWARD
57856,16,0.782,138,FORWARD
57956,17,0.831,138,FORWARD
58057,16,0.782,53,FORWARD
58157,10,0.489,136,FORWARD
58258,12,0.587,143,FORWARD
58358,17,0.831,48,FORWARD
58459,16,0.782,48,FORWARD
58559,13,0.636,145,FORWARD
58660,14,0.685,41,FORWARD
58760,14,0.685,41,FORWARD
58861,16,0.782,97,FORWARD
58961,16,0.782,97,FORWARD
59062,14,0.685,81,FORWARD
