elapsed_ms,current_diff,current_A,distance_cm,command
32164,0,0.000,62,STOP
32253,0,0.000,61,STOP
32356,0,0.000,60,STOP
32478,0,0.000,0,STOP
32559,0,0.000,56,STOP
32671,0,0.000,255,STOP
32778,0,0.000,0,STOP
32865,0,0.000,149,STOP
32977,0,0.000,147,STOP
33064,0,0.000,148,STOP
33160,0,0.000,63,STOP
33273,0,0.000,36,STOP
33353,0,0.000,36,STOP
33471,0,0.000,255,STOP
33576,0,0.000,181,STOP
33675,0,0.000,179,STOP
33776,0,0.000,180,STOP
33880,0,0.000,182,STOP
33975,0,0.000,182,STOP
34089,0,0.000,134,STOP
34176,0,0.000,179,STOP
34273,0,0.000,98,STOP
34369,1,0.049,180,STOP
34469,0,0.000,179,STOP
34579,0,0.000,180,STOP
34676,0,0.000,181,STOP
34773,1,0.049,180,STOP
34884,0,0.000,180,STOP
34981,0,0.000,182,STOP
35082,0,0.000,180,STOP
35177,0,0.000,98,STOP
35273,0,0.000,100,STOP
35386,0,0.000,180,STOP
35497,0,0.000,181,STOP
35576,0,0.000,179,STOP
35694,0,0.000,181,STOP
35801,0,0.000,180,STOP
35883,0,0.000,182,STOP
35994,0,0.000,179,STOP
36082,0,0.000,179,STOP
36180,0,0.000,97,STOP
36293,0,0.000,181,STOP
36419,0,0.000,180,STOP
36482,0,0.000,179,STOP
36596,13,0.636,147,FORWARD
36700,12,0.587,147,FORWARD
36788,14,0.685,177,FORWARD
36900,14,0.685,176,FORWARD
36989,11,0.538,174,FORWARD
37101,11,0.538,174,FORWARD
37187,13,0.636,87,FORWARD
37296,10,0.489,219,FORWARD
37412,12,0.587,255,FORWARD
37495,11,0.538,255,FORWARD
37600,9,0.440,255,FORWARD
37709,10,0.489,255,FORWARD
37801,8,0.391,255,FORWARD
37908,9,0.440,255,FORWARD
37997,9,0.440,151,FORWARD
38109,10,0.489,146,FORWARD
38220,10,0.489,190,FORWARD
38308,10,0.489,248,FORWARD
38419,10,0.489,255,FORWARD
38499,8,0.391,194,FORWARD
38606,11,0.538,193,FORWARD
38704,10,0.489,190,FORWARD
38807,9,0.440,184,FORWARD
38919,9,0.440,180,FORWARD
39023,9,0.440,147,FORWARD
39112,10,0.489,175,FORWARD
